feature,component,target_lag_candidate_id,target_lags,target_lag_strategy,target_lag_preset,target_lag_source,acf_value,pacf_value,significance_threshold,selected_for_target_lags,target_lag_selection_fallback,lag_spec,exog_lags,n_train,n_val,Val RMSE,Val MAE,Val MAPE,Val Directional_Accuracy,target_lag,selected_ic,exog_lag,AIC,BIC,selected_score,nobs,rank_within_feature,selected_for_ffnn_grid,combo_rank,combo_score_sum,combo_source,lag_spec_strategy
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,141.0,-303.9213799677956,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,142.0,-303.881301897451,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,143.0,-303.77192866141655,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,144.0,-303.72909965747124,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,145.0,-303.7243844424009,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,146.0,-303.6890215871267,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,147.0,-303.64810143113675,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,148.0,-303.64023054628694,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,149.0,-303.60527242719144,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,150.0,-303.56519435684686,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,151.0,-303.5321041320766,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,152.0,-303.4558211208124,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,153.0,-303.4479502359626,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,154.0,-303.4129921168671,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,155.0,-303.40827690179674,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,156.0,-303.37291404652257,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,157.0,-303.34938780891315,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,158.0,-303.3241230056828,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,159.0,-303.2664807346233,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,160.0,-303.21599659147245,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,161.0,-303.1571074985888,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,162.0,-303.15239228351845,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,163.0,-303.1318426953585,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,164.0,-303.07420042429897,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,165.0,-303.0694852092286,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,166.0,-303.0682383874045,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,167.0,-303.033280268309,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,168.0,-303.0254093834592,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,169.0,-302.98533131311467,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,170.0,-302.96011197319416,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,171.0,-302.95037319401916,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,172.0,-302.8772048989043,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,173.0,-302.8759580770802,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,174.0,-302.84099995798465,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,175.0,-302.83628474291436,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,176.0,-302.8331290731349,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,177.0,-302.82841385806455,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,178.0,-302.7930510027903,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,179.0,-302.7580928836948,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,180.0,-302.75337766862447,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,181.0,-302.75213084680036,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,182.0,-302.7093018428551,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,183.0,-302.6692237725105,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,184.0,-302.64400443259,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,185.0,-302.63613354774026,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1,), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,186.0,-302.5610973583002,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,187.0,-302.55985053647606,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,188.0,-302.51702153253075,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,189.0,-302.51230631746046,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,190.0,-302.4769434621862,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,191.0,-302.4534172245768,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,192.0,-302.3705101502869,full_product,full_product
